361	199
492	137
767	199
199	251
625	614
30	82
470	469
137	251
418	392
481	531
492	199
478	530
625	615
444	893
774	566
767	137
774	742
14	16
622	532
199	411
533	615
889	444
741	166
4	127
9	775
258	262
259	258
532	614
656	821
533	614
177	681
203	918
786	939
890	444
625	481
89	359
263	262
625	478
481	622
889	893
531	624
259	365
136	211
844	92
654	414
361	742
143	369
276	774
796	765
492	767
882	574
226	57
770	251
532	536
808	817
411	868
4	85
883	808
532	478
782	784
774	278
392	421
365	258
624	473
85	127
478	624
532	473
883	765
784	939
85	7
782	786
767	566
883	330
624	536
137	566
685	351
193	181
615	623
81	382
383	81
767	742
582	251
492	411
492	715
647	652
689	596
715	566
625	623
715	137
625	624
715	411
715	199
478	614
796	817
58	258
127	7
4	7
136	134
582	774
913	947
481	536
533	473
911	251
622	623
481	478
437	784
342	408
478	623
92	818
785	786
199	276
361	282
624	614
624	530
767	411
0	4
0	85
0	127
474	759
474	779
361	911
137	282
276	742
679	379
282	251
615	624
427	81
411	742
222	569
38	526
369	367
774	387
320	629
582	361
785	784
344	408
338	344
492	587
130	7
45	228
297	251
939	824
297	199
582	767
784	824
137	276
481	533
656	132
297	868
582	715
137	278
344	342
470	467
415	927
911	137
753	837
911	774
533	478
533	530
926	927
767	868
532	624
890	893
770	774
770	137
664	659
622	533
623	614
744	775
817	765
782	824
883	137
130	85
883	340
742	765
414	652
566	387
530	623
744	9
473	623
251	765
883	282
199	742
793	449
582	137
276	251
143	367
774	587
251	387
437	939
8	652
251	278
392	424
251	938
276	411
817	340
8	414
947	966
438	697
330	817
654	652
282	330
770	715
81	700
782	437
492	742
81	434
934	120
492	808
625	532
721	719
785	824
449	722
911	411
167	165
492	566
301	787
647	414
130	127
264	364
767	715
330	808
323	697
297	137
533	624
533	623
297	774
977	264
786	824
582	411
977	364
624	623
294	787
148	152
301	788
785	437
137	587
199	587
842	752
625	533
411	278
770	868
733	692
722	915
276	868
437	824
137	938
868	278
779	775
774	765
199	891
85	110
582	278
437	786
361	276
339	408
339	342
361	387
821	132
418	424
282	774
338	408
339	344
130	4
361	278
361	938
41	137
481	624
330	251
481	532
361	297
715	742
770	361
953	744
100	536
64	65
532	623
823	824
913	966
492	282
338	342
953	779
339	338
953	474
339	725
647	655
953	775
777	252
7	110
640	583
953	9
881	797
492	276
696	560
841	839
411	765
344	725
584	267
108	627
492	387
132	942
411	566
481	623
725	408
911	566
449	915
283	381
868	387
137	817
767	883
449	819
911	199
527	36
573	244
282	411
130	0
656	942
767	911
408	328
817	566
868	566
770	282
891	868
151	906
582	868
449	898
150	76
433	398
239	687
344	328
199	278
492	297
655	414
796	340
655	652
41	566
361	765
330	774
582	566
740	738
566	742
725	342
297	742
951	795
137	306
361	817
326	344
582	387
767	282
819	722
361	41
41	774
767	387
330	411
608	589
276	330
883	742
474	775
883	566
740	557
497	111
127	110
345	746
492	582
276	765
338	725
557	738
557	739
654	647
841	138
793	722
684	325
137	808
767	938
282	868
744	935
898	915
279	381
376	304
898	722
340	251
891	251
199	567
767	306
725	328
69	73
794	630
744	882
684	602
967	519
130	110
69	848
768	761
851	69
678	779
678	574
276	566
507	964
808	774
770	566
767	276
289	406
283	783
817	938
761	766
182	185
411	387
199	566
221	203
297	411
693	143
739	738
417	405
8	655
693	369
43	228
8	654
8	647
361	330
492	911
911	938
361	808
219	300
106	962
282	817
429	430
0	110
939	823
774	567
868	567
297	767
369	416
808	566
808	251
796	742
326	725
715	891
59	895
363	251
474	935
882	678
363	765
330	765
492	278
363	306
394	797
223	910
582	199
330	566
326	328
825	826
339	268
339	328
302	952
770	883
199	938
770	767
107	894
341	408
749	841
749	839
935	779
394	881
41	868
874	94
411	755
276	278
718	703
935	775
351	791
729	213
411	938
41	742
688	686
790	898
984	630
449	790
40	228
282	938
750	25
342	328
566	278
469	43
777	52
297	755
297	276
122	874
782	823
361	796
312	684
338	328
566	765
911	276
297	306
627	393
767	278
341	328
137	755
282	765
808	411
685	791
517	245
685	498
69	75
245	511
796	330
883	774
260	497
915	812
817	387
883	387
745	743
774	755
883	868
306	566
306	774
793	819
252	52
882	9
566	938
317	319
294	788
9	935
143	416
605	789
307	307
361	91
251	567
921	922
767	758
953	759
135	519
767	340
552	555
423	746
137	758
878	879
268	344
808	742
250	952
759	775
620	329
396	83
817	251
953	935
492	363
361	567
168	480
100	531
326	408
313	952
341	344
492	891
341	326
176	649
912	918
883	938
654	655
575	399
451	453
91	411
417	357
349	300
176	675
199	306
260	500
517	511
282	566
311	107
883	251
793	790
411	587
49	50
41	767
361	891
137	91
957	119
410	412
819	812
268	342
268	408
56	599
555	984
282	808
555	794
767	91
744	574
199	758
338	341
338	326
276	363
686	616
721	828
574	634
461	508
791	498
299	563
143	419
577	514
298	352
340	387
340	742
781	701
786	823
574	759
199	387
533	476
880	878
580	579
45	40
450	254
790	722
80	79
768	769
702	279
768	771
30	947
790	915
982	9
768	71
492	330
9	759
891	278
302	313
174	738
306	765
578	673
492	938
306	387
611	589
280	572
767	567
587	387
199	91
582	755
306	938
566	587
41	911
744	759
933	133
928	979
41	715
582	91
84	803
779	634
437	823
625	100
785	823
478	813
137	567
799	86
283	702
813	536
433	974
279	466
644	431
188	760
955	132
955	942
509	562
471	480
559	513
694	140
213	730
268	328
268	338
492	758
91	758
492	340
91	774
973	970
387	765
268	725
820	578
582	587
860	460
273	452
722	812
973	551
911	808
741	743
101	329
330	340
68	646
249	244
882	775
341	342
813	614
341	725
807	646
199	765
435	187
736	931
693	367
361	755
660	616
137	891
808	868
45	43
48	628
808	938
625	813
91	868
91	251
712	398
935	759
451	189
69	594
210	905
174	557
603	360
326	342
883	411
251	758
896	797
251	755
346	408
346	344
346	328
476	536
174	739
476	623
476	473
476	624
476	478
476	530
476	615
476	614
476	532
784	823
854	97
651	296
622	476
798	178
282	340
770	297
770	492
531	476
209	968
168	756
983	140
983	694
622	813
158	113
100	473
100	622
656	955
256	959
9	574
35	77
862	864
411	758
199	363
637	316
637	618
199	755
552	794
532	813
339	326
339	341
645	255
817	774
770	199
881	896
734	735
770	765
770	278
123	516
770	340
796	137
796	251
41	199
41	251
929	132
868	758
41	306
41	411
453	189
41	276
260	490
796	868
363	774
715	567
163	694
144	142
163	983
163	140
868	765
363	411
79	78
474	634
729	730
905	134
813	624
905	211
490	500
411	567
582	306
361	758
567	278
882	759
817	742
882	634
490	111
432	452
653	329
492	91
128	140
492	755
492	765
492	306
767	796
492	567
303	331
492	796
419	416
828	719
411	817
766	771
615	813
813	530
137	765
813	473
234	523
868	340
811	103
916	674
702	381
821	285
408	728
238	647
604	942
587	765
821	929
566	567
363	587
361	340
790	210
84	684
678	9
471	756
683	530
238	652
945	944
229	617
341	728
758	567
707	925
585	925
758	278
348	306
167	378
137	340
212	941
542	229
968	428
758	387
100	615
982	744
805	635
497	499
742	387
742	567
742	278
136	905
767	363
411	891
774	938
582	41
449	812
796	566
297	796
29	379
297	330
568	60
582	276
618	318
126	713
688	616
688	347
348	742
821	955
297	938
55	717
297	348
297	765
480	479
367	416
297	567
297	363
774	891
369	419
774	340
486	499
39	597
465	684
957	923
810	103
302	250
531	683
643	454
190	147
230	295
706	269
86	87
101	653
240	802
325	803
433	570
774	758
886	386
982	935
656	285
796	387
84	325
464	362
32	356
767	765
790	134
339	346
339	728
481	813
167	114
803	2
644	571
363	566
635	179
305	905
911	282
794	633
398	570
184	196
483	972
238	414
276	348
793	211
260	402
363	755
363	938
763	925
305	210
849	847
84	602
363	567
683	615
702	932
775	634
217	206
715	758
612	610
163	128
380	126
955	285
566	340
790	211
128	694
710	876
128	983
911	817
767	817
660	688
390	797
976	187
390	160
981	866
898	211
42	409
136	716
549	646
467	43
510	350
136	449
486	111
449	211
492	41
861	731
911	883
492	817
305	134
384	213
449	210
305	136
384	729
435	976
744	634
435	314
716	211
660	686
384	730
470	228
469	40
390	896
465	325
770	755
315	162
449	716
819	816
751	350
787	822
449	816
726	310
548	241
501	936
904	900
247	601
116	908
770	276
770	41
790	716
982	474
454	956
541	539
101	620
370	164
940	751
574	775
921	592
921	225
403	610
759	634
953	574
160	797
914	366
494	432
582	363
330	755
555	633
953	882
210	716
953	634
387	567
199	796
653	620
402	111
324	892
321	161
966	82
625	683
215	908
136	793
136	898
53	384
915	816
53	729
136	790
126	54
533	683
538	534
830	833
402	499
722	816
53	213
722	716
192	334
53	730
208	985
742	755
790	816
946	730
816	812
965	401
712	570
946	729
695	562
338	728
136	722
220	218
373	149
136	915
494	452
119	109
898	134
99	98
944	235
656	929
312	465
344	728
115	118
449	134
237	682
566	758
940	510
372	28
932	279
268	346
276	91
419	367
458	404
891	566
30	804
470	40
458	3
268	341
932	381
233	801
693	419
693	416
635	806
807	68
790	812
699	631
40	467
44	754
132	285
683	614
960	682
716	915
374	375
346	326
902	29
346	338
793	716
402	490
982	775
684	803
661	671
957	109
486	497
793	816
321	322
187	314
875	877
625	476
929	955
71	769
9	634
929	285
762	979
333	139
929	942
902	379
402	497
974	570
863	872
898	210
605	672
198	23
210	722
210	915
927	586
91	278
91	755
455	933
958	28
793	210
807	549
280	171
220	141
172	545
919	546
494	273
84	2
626	663
598	597
123	593
348	938
722	211
676	243
63	682
628	814
792	67
306	817
342	728
268	728
268	326
772	723
306	755
306	587
691	242
346	725
385	688
808	587
465	602
385	686
725	728
290	90
283	932
751	510
283	466
276	387
91	566
91	387
680	82
397	146
91	567
91	891
982	759
680	947
891	567
47	18
30	966
51	975
132	604
273	432
442	487
891	758
915	211
803	602
486	490
793	134
907	632
917	544
238	654
762	928
330	306
33	632
347	616
582	567
568	44
781	871
70	475
134	716
767	330
422	463
70	512
582	758
402	500
767	891
309	561
718	447
238	655
644	845
301	246
945	235
815	164
770	348
963	961
100	478
155	576
41	567
238	8
72	74
41	278
41	758
22	509
22	695
857	859
796	411
715	91
41	91
41	387
671	669
923	119
771	769
771	71
399	388
100	624
790	819
346	341
898	716
326	728
346	342
250	313
305	211
471	479
440	236
767	587
756	479
767	808
982	953
834	547
470	43
292	815
309	600
804	82
67	853
898	816
88	66
913	30
294	822
666	661
168	204
180	196
100	532
30	680
913	82
276	755
6	377
292	370
282	306
540	537
809	493
134	915
899	901
285	942
898	812
622	683
328	728
246	294
134	722
873	870
